time,Unnamed: 0,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,spei01,spei03,spei06,spei12,days_in_month
2008-08-16,1291,58.5,10.400001,0.0,124.0,99.0,19.2,24.4,29.6,20.300001,10.59,-0.3,-0.5,-1.0,-0.9,31
2008-09-16,1292,67.700005,9.400001,0.0,81.0,92.4,15.2,19.9,24.6,16.6,12.67,0.1,-0.6,-0.8,-0.7,30
2008-10-16,1293,54.2,10.8,0.22999999,65.1000031,32.3,9.0,14.400001,19.800001,11.2,8.2699995,-0.9,-0.6,-1.1,-1.2,31
2008-11-16,1294,45.600002,10.900001,12.44,42.0,9.2,1.9,7.3,12.8,6.2000003,3.53,-1.1,-0.7,-0.9,-1.1,30
2008-12-16,1295,27.7,12.8,26.68,34.1,0.0,-5.4,1.0,7.4,3.2,0.21,-2.0,-1.6,-1.2,-1.2,31
2009-01-16,1296,40.2,13.2,28.48,37.199999999999996,0.4,-7.5,-0.90000004,5.7000003,2.6000001,0.65999997,-2.0,-2.2,-1.1,-1.4,31
2009-02-15,1297,66.200005,8.2,13.059999,42.0,17.800001,1.3000001,5.4,9.5,5.5,5.9,0.9,-1.3,-1.0,-1.3,28
2009-03-16,1298,62.2,12.1,9.7699995,77.5,23.7,3.1000001,9.1,15.2,5.9,5.8599997,-0.6,-0.8,-1.6,-1.3,31
2009-04-16,1299,57.9,12.7,0.0,111.0,21.5,9.900001,16.2,22.6,9.5,6.3999996,-1.3,-1.0,-1.7,-1.6,30
2009-05-16,1300,58.0,10.900001,0.0,133.29999999999998,106.3,14.6,20.0,25.5,12.5,11.509999,1.6,0.2,-0.2,-0.9,31
2009-06-16,1301,51.100002,13.7,0.0,165.0,37.0,19.1,25.9,32.8,15.5,6.3799996,-1.9,-0.7,-0.8,-1.4,30
2009-07-16,1302,66.200005,10.0,0.0,136.4,104.200005,21.300001,26.300001,31.300001,21.0,12.469999,-0.6,-0.5,-0.9,-1.5,31
2009-08-16,1303,63.3,9.400001,0.0,114.7,166.8,19.300001,24.0,28.7,20.6,13.799999,1.2,-0.4,-0.2,-0.9,31
2009-09-16,1304,65.5,8.6,0.0,81.0,81.1,15.400001,19.7,24.0,16.800001,12.55,-0.1,0.2,-0.2,-1.0,30
2009-10-16,1305,49.2,11.8,0.01,71.3,32.2,9.8,15.7,21.6,11.0,7.68,-1.1,0.2,-0.2,-1.0,31
2009-11-16,1306,53.2,10.0,20.83,33.0,58.0,-1.4,3.6000001,8.6,5.5,9.54,1.8,0.1,-0.3,-0.4,30
2009-12-16,1307,39.2,9.2,26.289999,24.8,4.6,-5.0,-0.4,4.2000003,4.1,2.79,0.0,0.4,0.4,-0.3,31
2010-01-16,1308,41.7,11.3,27.41,34.1,0.1,-6.2000003,-0.5,5.2000003,3.2,0.35,-1.5,1.4,0.6,-0.2,31
2010-02-15,1309,61.100002,10.2,20.1,42.0,13.3,-1.7,3.4,8.5,4.7000003,5.0499997,0.1,-0.6,-0.1,-0.3,28
2010-03-16,1310,74.5,10.3,12.33,65.1000031,17.5,2.1000001,7.2000003,12.400001,5.5,5.8599997,-0.3,-0.7,-0.2,-0.2,31
2010-04-16,1311,63.8,12.0,3.4399998,93.00000299999999,50.5,6.0,12.0,18.0,7.6,8.97,0.7,0.3,1.0,0.2,30
2010-05-16,1312,57.600002,11.900001,0.0,133.29999999999998,54.3,14.1,20.0,26.0,12.900001,9.179999,0.0,0.1,-0.1,-0.3,31
2010-06-16,1313,57.0,12.3,0.0,153.0,37.8,19.0,25.1,31.300001,16.1,6.77,-1.3,-0.5,-0.7,-0.1,30
2010-07-16,1314,68.9,9.1,0.0,133.29999999999998,117.8,22.5,27.0,31.6,22.9,11.99,0.1,-0.7,-0.5,0.1,31
2010-08-16,1315,62.7,8.6,0.0,120.89999999999999,178.6,20.800001,25.1,29.4,21.800001,14.349999,1.8,0.8,0.7,0.5,31
2010-09-16,1316,69.4,8.3,0.0,81.0,81.0,16.6,20.7,24.9,18.300001,12.11,-0.1,1.2,0.7,0.5,30
2010-10-16,1317,55.8,11.1,0.65999997,62.0,31.300001,8.3,13.8,19.4,10.7,7.73,-1.0,0.8,0.2,0.6,31
2010-11-16,1318,37.600002,14.2,15.54,48.0,4.1,0.7,7.8,14.900001,5.7000003,2.82,-2.0,-1.2,-0.2,-0.2,30
2010-12-16,1319,24.300001,13.0,26.289999,37.199999999999996,1.3000001,-5.0,1.5,8.0,3.1000001,1.49,-2.4,-2.1,0.1,-0.4,31
2011-01-16,1320,45.4,10.3,29.66,31.0,2.8,-9.3,-4.1,1.1,1.9,2.4099998,-0.7,-2.6,0.0,-0.3,31
2011-02-15,1321,58.7,11.2,20.96,44.800000000000004,17.2,-2.2,3.4,9.0,4.1,5.75,0.6,-1.1,-1.3,-0.3,28
2011-03-16,1322,52.5,13.400001,15.79,83.7,10.8,0.8,7.5,14.2,4.0,4.2599998,-1.6,-1.3,-2.0,-0.5,31
2011-04-16,1323,49.8,14.3,0.64,120.0,18.6,8.3,15.400001,22.6,7.7000003,5.5699997,-1.9,-1.9,-2.4,-1.0,30
2011-05-16,1324,58.5,12.3,0.0,133.29999999999998,64.5,13.400001,19.5,25.7,11.400001,9.5,0.1,-1.5,-1.7,-1.0,31
2011-06-16,1325,66.8,12.3,0.0,147.0,30.800001,19.2,25.300001,31.5,16.2,6.48,-1.4,-1.6,-1.7,-1.0,30
2011-07-16,1326,65.1,10.6,0.0,139.5,119.8,20.7,26.0,31.300001,20.4,11.9,-0.3,-1.0,-1.7,-1.3,31
2011-08-16,1327,59.4,8.6,0.0,120.89999999999999,114.3,20.300001,24.6,28.9,21.5,11.49,0.3,-0.7,-1.4,-1.9,31
2011-09-16,1328,70.5,7.3,0.0,75.0,217.0,14.8,18.4,22.1,15.8,17.73,2.3,1.7,0.5,-0.7,30
2011-10-16,1329,60.5,9.6,0.08,62.0,64.200005,9.400001,14.2,19.0,11.0,10.309999,0.8,2.0,1.1,-0.1,31
2011-11-16,1330,75.5,6.1,3.9499998,33.0,75.1,5.7000003,8.7,11.8,8.7,11.08,2.3,2.5,1.7,0.8,30
2011-12-16,1331,48.0,8.400001,25.57,24.8,4.6,-4.3,-0.1,4.1,3.9,2.6299999,0.1,1.9,2.2,1.0,31
2012-01-16,1332,45.3,9.400001,27.59,27.90000124,4.4,-6.4,-1.7,3.0,3.2,2.56,-0.1,2.2,2.5,1.0,31
2012-02-15,1333,61.600002,9.7,23.63,43.5,1.3000001,-4.0,0.90000004,5.8,3.1000001,1.64,-1.2,-0.8,2.5,0.8,29
2012-03-16,1334,65.8,10.7,12.33,71.3,23.5,2.1000001,7.4,12.8,5.3,5.39,0.0,-0.5,1.6,1.1,31
2012-04-16,1335,57.5,13.7,0.02,117.0,27.6,9.7,16.5,23.4,8.8,6.94,-1.4,-1.3,0.6,1.2,30
2012-05-16,1336,56.100002,12.3,0.0,139.5,41.8,15.1,21.2,27.4,13.3,7.8599997,-1.1,-1.3,-1.4,1.0,31
2012-06-16,1337,57.9,12.7,0.0,150.0,42.600002,18.1,24.4,30.800001,15.3,7.6499996,-1.2,-1.7,-1.7,1.0,30
2012-07-16,1338,63.9,9.5,0.0,139.5,130.6,22.0,26.7,31.5,22.300001,12.469999,-0.1,-1.3,-1.6,1.2,31
2012-08-16,1339,57.0,9.1,0.0,124.0,89.0,20.300001,24.800001,29.4,20.9,11.11,-1.0,-1.2,-1.6,0.7,31
2012-09-16,1340,58.4,10.0,0.0,87.0,83.1,13.8,18.800001,23.800001,14.900001,12.61,0.1,-0.7,-1.6,-0.8,30
2012-10-16,1341,49.9,11.7,0.52,71.3,16.300001,8.5,14.3,20.2,9.8,6.33,-1.6,-1.2,-1.6,-1.3,31
2012-11-16,1342,49.8,11.0,18.109999,39.00000300000001,16.1,-0.3,5.2000003,10.7,5.2000003,5.79,-0.4,-0.9,-1.5,-1.8,30
2012-12-16,1343,44.7,8.7,26.68,27.90000124,3.7,-5.4,-1.0,3.4,3.3,2.73,-0.2,-1.5,-1.2,-1.8,31
2013-01-16,1344,50.0,12.7,28.25,34.1,3.1000001,-7.2000003,-0.8,5.6,3.0,2.31,-1.0,-0.8,-1.3,-1.9,31
2013-02-15,1345,60.0,10.900001,21.07,42.0,10.7,-2.3,3.2,8.7,4.4,4.44,-0.1,-0.6,-1.0,-1.8,28
2013-03-16,1346,60.2,14.0,13.65,80.6000031,5.2000003,1.6,8.6,15.6,5.5,3.1699998,-1.4,-1.5,-1.8,-2.0,31
2013-04-16,1347,52.3,14.3,1.7199999,114.0,30.9,7.2000003,14.3,21.5,7.3,7.54,-1.3,-1.6,-1.6,-1.9,30
2013-05-16,1348,61.0,11.8,0.0,133.29999999999998,92.700005,14.900001,20.800001,26.7,12.6,10.309999,1.1,-0.6,-0.7,-1.6,31
2013-06-16,1349,65.1,11.3,0.0,144.0,54.4,19.300001,24.9,30.6,16.6,8.309999,-0.6,-0.4,-0.9,-1.5,30
2013-07-16,1350,70.1,8.8,0.0,130.2000093,229.7,21.9,26.300001,30.7,22.5,15.29,1.8,1.5,0.6,-0.6,31
2013-08-16,1351,49.2,11.0,0.0,142.6,88.0,21.2,26.7,32.2,21.2,10.42,-1.2,0.4,0.0,-0.7,31
2013-09-16,1352,63.8,10.6,0.0,90.0,66.1,15.2,20.5,25.800001,15.3,10.19,-1.0,0.0,-0.2,-1.1,30
2013-10-16,1353,46.7,12.6,0.52,74.39999999999999,32.0,8.5,14.8,21.1,9.7,7.83,-0.9,-1.6,-0.2,-0.9,31
2013-11-16,1354,44.0,10.2,12.96,42.0,25.0,1.7,6.8,11.900001,5.9,6.7999997,0.0,-1.3,-0.6,-0.8,30
2013-12-16,1355,30.4,12.3,26.869999,34.1,0.1,-5.6,0.6,6.8,3.1000001,0.35,-2.0,-1.2,-0.5,-0.9,31
2014-01-16,1356,44.100002,12.6,25.57,43.4,0.6,-4.3,2.0,8.3,3.0,0.37,-2.3,-1.6,-1.8,-1.0,31
2014-02-15,1357,66.9,7.6,19.88,36.4000028,27.9,-1.6,2.2,6.0,4.3,7.41,2.2,-0.3,-1.2,-0.8,28
2014-03-16,1358,56.7,13.1,5.85,89.89999999999999,25.800001,4.8,11.3,17.9,6.3,5.85,-0.6,-0.1,-1.1,-0.6,31
2014-04-16,1359,67.3,11.3,0.0,102.0,75.8,10.5,16.1,21.800001,10.2,10.75,1.4,1.4,0.4,-0.1,30
2014-05-16,1360,52.7,13.0,0.0,148.79999999999998,66.9,14.3,20.800001,27.300001,10.8,9.57,-0.1,0.5,0.3,-0.4,31
2014-06-16,1361,63.9,11.7,0.0,141.000009,50.0,18.300001,24.1,30.0,16.1,7.0499997,-0.3,0.4,0.3,-0.2,30
2014-07-16,1362,57.0,11.400001,0.0,148.79999999999998,117.4,20.6,26.300001,32.0,20.4,11.12,-0.6,-0.6,0.1,-1.4,31
2014-08-16,1363,58.0,10.3,0.0,124.0,103.9,18.9,24.0,29.2,19.300001,11.639999,-0.1,-0.6,-0.3,-1.0,31
2014-09-16,1364,69.9,7.7000003,0.0,78.00000299999999,178.40001,15.8,19.6,23.5,17.300001,16.69,2.0,1.0,1.1,0.5,30
2014-10-16,1365,58.600002,10.0,0.0,65.1000031,17.7,10.400001,15.400001,20.4,11.400001,5.8399997,-1.3,0.9,0.3,0.4,31
2014-11-16,1366,58.0,8.900001,9.7,39.00000300000001,16.9,3.0,7.4,11.900001,6.6,5.6299996,-0.3,1.1,0.2,0.3,30
2014-12-16,1367,21.2,11.0,26.68,34.1,1.5,-5.4,0.1,5.6,2.6000001,1.3199999,-1.8,-1.6,0.3,0.3,31
2015-01-16,1368,43.5,10.900001,25.25,37.199999999999996,14.6,-4.0,1.5,7.0,3.3,5.4,0.3,-0.8,0.6,0.5,31
2015-02-15,1369,53.8,10.900001,19.88,47.6,8.3,-1.6,3.9,9.400001,4.0,4.0899997,-0.7,-1.1,0.8,0.2,28
2015-03-16,1370,61.2,11.7,7.3799996,80.6000031,16.5,4.1,9.900001,15.8,6.3,4.96,-0.8,-0.8,-1.6,0.2,31
2015-04-16,1371,55.5,12.400001,0.71999997,105.0,50.3,8.2,14.400001,20.6,9.0,8.25,0.2,-0.5,-0.8,-0.2,30
2015-05-16,1372,55.8,12.5,0.0,136.4,62.8,13.7,19.9,26.2,12.3,9.16,0.2,-0.2,-0.5,-0.1,31
2015-06-16,1373,65.6,10.400001,0.0,138.0,56.7,18.800001,24.0,29.2,15.5,7.14,0.1,0.1,-0.2,0.1,30
2015-07-16,1374,56.600002,11.8,0.0,148.79999999999998,48.9,20.2,26.1,32.0,19.2,6.93,-2.6,-1.6,-1.5,-0.7,31
2015-08-16,1375,52.3,11.6,0.0,136.4,68.200005,19.4,25.2,31.0,19.6,8.889999,-1.4,-2.1,-1.8,-1.1,31
2015-09-16,1376,64.1,9.2,0.0,84.0,75.8,15.400001,20.0,24.6,16.4,10.71,-0.2,-2.0,-1.7,-2.1,30
2015-10-16,1377,49.8,11.3,0.32999998,68.2,79.5,8.8,14.400001,20.1,10.3,11.0,1.0,-0.6,-1.4,-1.6,31
2015-11-16,1378,73.9,6.6,9.94,27.0000012,83.200005,2.9,6.2000003,9.5,7.9,12.29,2.4,1.4,-0.7,-0.9,30
2015-12-16,1379,36.7,9.0,24.029999,27.90000124,12.5,-2.9,1.6,6.1,4.3,4.0,1.0,2.1,-0.7,-0.7,31
2016-01-16,1380,50.100002,9.6,28.09,27.90000124,2.1000001,-7.0,-2.2,2.6000001,3.0,1.3199999,-0.2,2.4,0.5,-0.7,31
2016-02-15,1381,44.5,12.1,23.01,49.3,11.400001,-3.4,2.7,8.8,3.4,4.2599998,-0.7,0.0,1.3,-0.7,29
2016-03-16,1382,62.2,12.400001,7.8399997,86.8,8.7,3.9,10.1,16.300001,5.4,3.34,-1.6,-1.6,1.6,-0.8,31
2016-04-16,1383,58.9,11.900001,0.0,114.0,41.8,11.1,17.0,23.0,9.900001,7.37,-0.4,-1.3,0.8,-1.0,30
2016-05-16,1384,55.9,12.3,0.0,133.29999999999998,55.100002,13.1,19.2,25.4,11.7,8.69,0.0,-0.9,-0.9,-1.0,31
2016-06-16,1385,59.2,12.2,0.0,144.0,89.3,18.1,24.2,30.300001,16.4,9.9,0.9,0.2,-0.4,-0.8,30
2016-07-16,1386,63.100002,9.7,0.0,139.5,188.3,21.9,26.7,31.6,22.9,13.32,1.5,1.3,0.6,0.8,31
2016-08-16,1387,57.2,9.400001,0.0,127.1,55.2,21.6,26.300001,31.0,23.2,8.24,-1.7,0.4,-0.2,0.7,31
2016-09-16,1388,58.3,10.6,0.0,93.00000299999999,55.600002,15.7,21.0,26.300001,15.7,9.61,-1.0,-0.6,-0.3,0.4,30
2016-10-16,1389,68.9,8.0,0.0,55.800003100000005,106.9,10.400001,14.400001,18.4,11.8,14.469999,1.8,-0.5,0.5,0.8,31
2016-11-16,1390,49.8,10.3,13.21,36.0,16.300001,1.6,6.7000003,11.900001,7.0,4.5299997,-0.1,0.5,0.5,0.0,30
2016-12-16,1391,37.0,9.8,22.97,31.0,15.7,-2.0,2.9,7.8,4.8,4.81,1.3,1.6,0.4,0.0,31
2017-01-16,1392,43.5,9.400001,24.93,34.1,6.4,-3.7,1.0,5.7000003,3.9,3.6599998,0.0,0.3,-0.4,0.1,31
2017-02-15,1393,51.2,11.2,19.88,47.6,16.2,-1.6,4.0,9.6,4.2000003,5.46,-0.1,0.6,0.5,0.1,28
2017-03-16,1394,60.600002,11.7,9.7699995,77.5,23.4,3.1000001,8.900001,14.8,5.6,5.92,-0.3,-0.3,1.4,0.3,31
2017-04-16,1395,56.600002,12.6,0.0,114.0,50.100002,10.1,16.4,22.7,9.1,8.96,-0.2,-0.4,-0.2,0.3,30
2017-05-16,1396,45.9,14.0,0.0,155.0,62.3,14.7,21.7,28.7,11.5,8.91,-0.6,-0.7,-0.4,0.3,31
2017-06-16,1397,58.2,12.0,0.0,150.0,58.4,18.6,24.6,30.6,16.0,8.679999,-0.3,-0.7,-0.7,-0.1,30
2017-07-16,1398,58.9,11.1,0.0,151.9,172.5,22.4,27.9,33.5,22.5,13.42,0.8,0.1,-0.2,-0.5,31
2017-08-16,1399,57.0,9.5,0.0,127.1,159.6,21.0,25.7,30.5,22.2,12.61,1.1,0.9,0.4,0.6,31
2017-09-16,1400,63.100002,9.3,0.0,90.0,43.8,16.800001,21.4,26.1,17.2,9.429999,-1.2,0.4,-0.1,0.6,30
2017-10-16,1401,74.4,7.3,0.04,49.6,147.1,9.6,13.2,16.9,11.8,17.16,2.4,1.5,1.1,1.0,31
2017-11-16,1402,42.7,10.8,12.7,42.0,2.4,1.8000001,7.2000003,12.6,6.0,0.72999996,-1.6,0.7,1.1,0.8,30
2017-12-16,1403,27.6,11.5,25.99,34.1,1.9,-4.7000003,1.1,6.9,3.2,1.67,-1.7,1.7,1.2,0.6,31
2018-01-16,1404,47.4,9.0,27.14,31.0,22.300001,-5.9,-1.4,3.1000001,3.0,6.24,1.8,-1.0,1.1,0.7,31
2018-02-15,1405,47.8,12.400001,22.519999,47.6,1.7,-3.7,2.5,8.7,3.3,0.90999997,-1.8,-0.7,0.5,0.6,28
2018-03-16,1406,64.1,13.0,7.8399997,77.5,14.7,3.9,10.400001,16.9,7.5,4.75,-0.9,-0.7,1.3,0.5,31
2018-04-16,1407,58.8,12.8,0.0,111.0,65.4,10.1,16.5,22.9,10.0,10.21,0.7,-0.5,-0.9,0.7,30
2018-05-16,1408,59.7,11.7,0.0,133.29999999999998,79.4,15.0,20.800001,26.7,13.400001,10.719999,0.9,0.6,0.3,1.1,31
2018-06-16,1409,56.7,12.3,0.0,156.000009,91.1,19.7,25.800001,32.0,16.300001,10.059999,0.5,1.0,0.6,1.3,30
2018-07-16,1410,63.9,8.900001,0.0,136.4,128.5,22.9,27.300001,31.800001,24.1,12.83,0.0,0.6,0.3,1.1,31
2018-08-16,1411,52.9,9.900001,0.0,136.4,98.3,22.0,26.9,31.9,23.2,9.41,-0.5,-0.2,0.1,0.4,31
2018-09-16,1412,64.8,9.2,0.0,84.0,73.3,14.8,19.4,24.0,15.0,11.259999,-0.3,-0.6,0.1,0.7,30
2018-10-16,1413,45.8,12.1,1.31,71.3,13.8,7.6,13.6,19.7,8.400001,4.48,-1.7,-1.2,-0.6,-0.9,31
2018-11-16,1414,55.2,10.400001,12.19,42.0,13.1,2.0,7.2000003,12.400001,6.3,5.21,-0.6,-1.3,-1.0,-0.7,30
2018-12-16,1415,40.3,8.6,26.48,27.90000124,2.8,-5.2000003,-0.90000004,3.4,3.3,0.78999996,-0.4,-1.8,-1.3,-0.7,31
2019-01-16,1416,50.9,9.900001,26.58,34.1,3.0,-5.3,-0.3,4.7000003,2.9,1.37,-1.0,-1.1,-1.4,-0.9,31
2019-02-15,1417,62.600002,9.8,21.5,42.0,7.8,-2.7,2.2,7.1,3.7,3.6899998,-0.4,-0.9,-1.4,-0.8,28
2019-03-16,1418,51.0,13.7,8.08,93.0,3.6000001,3.8,10.6,17.5,5.2000003,1.03,-2.1,-2.2,-2.1,-1.0,31
2019-04-16,1419,60.7,12.6,0.04,108.00000299999999,53.100002,9.6,15.900001,22.2,9.5,10.139999,0.1,-1.3,-1.5,-1.1,30
2019-05-16,1420,56.9,12.8,0.0,139.5,23.2,13.7,20.1,26.5,10.8,5.1099997,-1.5,-1.7,-1.8,-1.7,31
2019-06-16,1421,66.8,11.6,0.0,147.0,77.4,19.800001,25.6,31.4,16.0,8.66,0.5,-0.6,-1.3,-1.7,30
2019-07-16,1422,63.9,11.1,0.0,145.7000093,140.1,21.2,26.7,32.3,20.2,11.95,0.3,-0.4,-1.0,-1.7,31
2019-08-16,1423,55.2,10.3,0.0,130.2000093,154.40001,20.2,25.300001,30.5,20.300001,12.36,1.0,0.9,-0.3,-1.1,31
2019-09-16,1424,59.4,10.5,0.0,93.00000299999999,103.1,15.900001,21.1,26.4,15.7,12.889999,0.2,0.7,0.2,-1.0,30
2019-10-16,1425,61.0,9.7,0.08,62.0,94.700005,9.400001,14.2,19.1,10.900001,11.99,1.4,1.2,0.7,0.0,31
2019-11-16,1426,58.4,9.6,8.51,42.0,18.4,3.5,8.3,13.1,6.6,5.44,-0.5,0.8,1.1,0.0,30
2019-12-16,1427,27.0,9.5,24.82,31.0,6.0,-3.6000001,1.2,6.0,3.8,2.46,-0.4,0.9,1.0,0.0,31
2020-01-16,1428,55.4,8.5,24.6,31.0,13.8,-3.4,0.90000004,5.2000003,3.9,3.8,1.5,0.0,1.1,0.2,31
2020-02-15,1429,51.0,11.8,18.48,49.3,19.800001,-0.7,5.2000003,11.1,4.9,5.99,0.7,1.0,0.9,0.3,29
2020-03-16,1430,58.5,12.7,6.27,86.8,10.2,4.6,10.900001,17.300001,6.1,4.02,-1.5,-0.4,0.5,0.4,31
2020-04-16,1431,51.5,13.900001,1.17,117.0,31.5,7.7000003,14.6,21.6,7.0,6.6299996,-1.3,-1.5,-1.2,0.1,30
2020-05-16,1432,50.0,13.7,0.0,148.79999999999998,53.7,14.1,20.9,27.800001,11.6,8.23,-0.7,-1.6,-1.3,0.3,31
2020-06-16,1433,67.200005,11.3,0.0,144.0,111.8,19.5,25.1,30.800001,16.300001,11.0199995,1.5,0.0,-0.1,0.7,30
2020-07-16,1434,75.8,9.3,0.0,120.89999999999999,116.6,20.6,25.2,29.9,20.9,11.86,0.2,0.7,-0.2,0.8,31
2020-08-16,1435,54.600002,9.0,0.0,127.1,202.90001,21.2,25.7,30.2,23.300001,14.29,1.7,1.8,0.8,1.2,31
2020-09-16,1436,63.600002,10.1,0.0,87.0,48.8,15.0,20.0,25.1,15.900001,8.92,-1.0,0.7,0.6,0.8,30
2020-10-16,1437,58.7,9.2,0.59,58.9,35.100002,8.400001,13.0,17.6,9.900001,7.58,-0.3,0.5,0.7,0.2,31
2020-11-16,1438,50.9,9.1,9.22,39.00000300000001,52.3,3.2,7.7000003,12.3,6.9,9.45,1.4,-0.4,1.2,0.5,30
2020-12-16,1439,26.0,9.8,27.23,24.8,5.1,-6.0,-1.1,3.8,3.5,2.81,0.4,0.6,0.8,0.6,31
2021-01-16,1440,33.9,11.6,26.68,40.300003100000005,2.6000001,-5.4,0.4,6.2000003,2.7,1.9499999,-1.6,0.9,0.7,0.3,31
2021-02-15,1441,45.8,13.1,18.529999,50.4000028,26.800001,-1.0,5.6,12.2,4.9,7.0299997,1.1,0.2,-0.4,0.4,28
2021-03-16,1442,75.0,10.8,4.27,74.39999999999999,29.4,5.6,11.0,16.4,7.5,6.5099998,0.4,0.3,0.5,0.7,31
2021-04-16,1443,72.4,10.1,0.08,93.00000299999999,52.600002,9.400001,14.400001,19.5,9.400001,8.54,0.9,1.1,1.3,1.1,30
2021-05-16,1444,59.5,12.900001,0.0,136.4,71.9,13.7,20.1,26.6,12.1,9.5199995,0.4,0.8,0.8,1.4,31
2021-06-16,1445,68.6,11.900001,0.0,144.0,43.0,19.7,25.6,31.6,16.800001,7.85,-0.6,0.2,0.2,0.8,30
2021-07-16,1446,70.4,10.3,0.0,130.2000093,74.5,21.300001,26.4,31.6,22.800001,9.849999,-1.2,-1.0,-0.3,0.3,31
2021-08-16,1447,62.2,9.6,0.0,120.89999999999999,123.4,20.2,25.0,29.800001,20.9,10.66,0.5,-0.7,-0.2,-0.4,31
2021-09-16,1448,63.600002,9.3,0.0,87.0,227.2,16.9,21.5,26.2,18.5,18.18,2.4,1.5,1.3,1.4,30
2021-10-16,1449,68.6,8.400001,0.11,55.800003100000005,60.4,9.3,13.5,17.7,11.0,12.469999,0.7,2.1,1.2,1.6,31
2021-11-16,1450,42.7,11.6,14.25,42.0,15.6,1.2,7.0,12.8,5.9,4.64,-0.7,2.0,1.1,1.2,30
2021-12-16,1451,25.5,11.1,25.039999,34.1,4.8,-3.8,1.8000001,7.4,3.6000001,2.51,-0.7,0.1,1.3,1.2,31
2022-01-16,1452,52.5,8.900001,24.93,31.0,19.4,-3.7,0.8,5.3,3.9,6.8999996,1.6,-0.1,2.0,1.4,31
2022-02-15,1453,55.3,10.8,22.22,44.800000000000004,5.5,-3.4,2.0,7.4,3.4,2.96,-0.7,0.3,2.0,1.2,28
2022-03-16,1454,73.4,11.900001,4.45,80.6000031,11.7,5.5,11.400001,17.4,7.0,3.97,-1.0,-0.5,-0.3,1.0,31
2022-04-16,1455,61.7,13.5,0.02,114.0,46.0,9.7,16.4,23.2,8.8,7.85,-0.4,-1.0,-0.9,0.7,30
2022-05-16,1456,54.4,13.400001,0.0,142.6,41.2,13.6,20.300001,27.0,11.400001,7.1,-1.0,-1.2,-1.1,0.4,31
2022-06-16,1457,52.2,13.1,0.0,159.0,47.600002,19.0,25.5,32.100002,17.0,7.79,-1.2,-1.4,-1.3,0.3,30
2022-07-16,1458,68.1,10.5,0.0,133.29999999999998,214.2,21.5,26.7,32.0,22.800001,15.16,1.9,0.5,-0.1,1.6,31
2022-08-16,1459,63.100002,9.0,0.0,124.0,109.200005,22.1,26.6,31.1,23.5,11.37,0.0,0.8,0.0,1.4,31
2022-09-16,1460,56.9,11.3,0.0,96.0,28.2,15.5,21.1,26.800001,15.3,6.08,-1.9,0.2,-0.7,-0.8,30
2022-10-16,1461,61.3,10.1,0.52,62.0,62.7,8.5,13.5,18.6,10.2,10.0,0.5,-0.9,-0.4,-0.7,31
2022-11-16,1462,62.0,9.2,7.5899997,36.0,31.4,3.9,8.5,13.1,8.2,7.96,0.7,-0.9,0.0,-0.5,30
2022-12-16,1463,25.7,11.1,27.76,31.0,1.0,-6.6,-1.0,4.6,2.8,0.55,-1.3,0.4,0.4,-0.6,31
2023-01-16,1464,40.3,11.8,26.869999,37.199999999999996,5.5,-5.6,0.3,6.2000003,2.8,2.77,-1.1,-0.3,-1.0,-0.8,31
2023-02-15,1465,63.5,9.2,15.95,44.800000000000004,12.8,0.1,4.7000003,9.3,4.6,5.15,0.2,-1.0,-1.1,-0.7,28
2023-03-16,1466,58.2,14.0,5.23,96.1000031,11.8,5.1,12.1,19.1,5.8,3.1499999,-1.7,-1.7,-0.6,-0.8,31
2023-04-16,1467,69.3,11.900001,0.38,99.0,131.6,8.7,14.6,20.6,9.1,13.259999,2.8,1.8,1.3,0.1,30
2023-05-16,1468,61.3,10.900001,0.0,124.0,58.9,14.400001,19.800001,25.300001,13.900001,8.73,0.3,1.5,1.1,0.5,31
2023-06-16,1469,57.600002,12.8,0.0,159.0,48.8,19.300001,25.7,32.100002,15.5,8.21,-1.0,1.3,0.5,0.6,30
2023-07-16,1470,65.4,11.1,0.0,145.7000093,96.8,22.1,27.6,33.2,21.2,10.25,-1.0,-1.1,0.0,-0.7,31
2023-08-16,1471,55.4,10.2,0.0,133.29999999999998,121.700005,21.300001,26.4,31.5,22.1,10.91,0.3,-0.9,0.1,-0.7,31
2023-09-16,1472,66.700005,9.2,0.0,87.0,96.5,17.2,21.800001,26.4,18.1,12.5,0.3,-0.4,0.5,0.2,30
2023-10-16,1473,48.8,11.8,0.0,71.3,55.3,10.0,15.900001,21.800001,11.7,9.7,0.1,0.2,-0.5,0.1,31
2023-11-16,1474,39.7,11.6,14.759999,39.00000300000001,24.1,1.0,6.8,12.6,6.7000003,6.19,0.1,0.2,-0.6,0.0,30
2023-12-16,1475,41.3,10.8,26.68,27.90000124,5.9,-5.4,0.0,5.4,3.7,2.52,0.0,0.0,-0.3,0.0,31
