time,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
1921-10-16 00:00:00,56.100002,10.5,0.74,1.9,43.7,8.2,13.400001,18.7,11.0,9.16
1921-11-16 00:00:00,46.5,10.6,15.28,1.3000001,9.0,0.8,6.1,11.400001,5.8,2.46
1921-12-16 00:00:00,41.3,10.400001,26.68,0.8,2.0,-5.4,-0.2,5.0,4.3,0.84999996
1922-01-16 00:00:00,43.8,10.5,29.49,0.8,4.6,-9.0,-3.7,1.6,2.9,2.85
1922-02-15 00:00:00,55.9,10.8,22.22,1.3000001,3.6000001,-3.4,2.0,7.4,4.7000003,1.9
1922-03-16 00:00:00,61.3,11.7,14.19,2.3,17.5,1.4,7.2000003,13.1,5.7000003,5.02
1922-04-16 00:00:00,62.5,12.400001,0.89,3.3,52.100002,8.0,14.2,20.4,9.1,9.46
1922-05-16 00:00:00,61.3,13.0,0.0,4.0,64.4,12.2,18.7,25.2,12.7,9.7
1922-06-16 00:00:00,56.600002,13.2,0.0,5.0,33.3,17.7,24.300001,30.9,16.4,6.12
1922-07-16 00:00:00,59.2,10.400001,0.0,4.5,92.3,20.6,25.800001,31.0,22.300001,9.7699995
1922-08-16 00:00:00,56.8,10.2,0.0,4.0,84.200005,19.9,25.0,30.1,22.5,9.96
1922-09-16 00:00:00,61.7,10.1,0.0,2.7,62.2,13.900001,18.9,24.0,15.900001,10.3
1922-10-16 00:00:00,51.600002,11.2,0.45,2.1000001,12.5,8.6,14.2,19.800001,10.5,4.7599998
1922-11-16 00:00:00,44.8,10.8,16.58,1.3000001,3.6000001,0.3,5.7000003,11.1,5.7000003,2.02
1922-12-16 00:00:00,41.3,10.900001,27.14,0.90000004,1.0,-5.9,-0.4,5.1,3.4,0.94
1923-01-16 00:00:00,43.8,11.0,28.769999,1.0,7.4,-7.9,-2.4,3.1000001,2.8,3.86
1923-02-15 00:00:00,55.2,10.6,23.92,1.3000001,8.5,-5.2000003,0.1,5.4,3.5,4.2799997
1923-03-16 00:00:00,61.3,11.5,8.309999,2.4,14.400001,3.7,9.400001,15.2,6.6,4.8199997
1923-04-16 00:00:00,62.5,12.400001,2.24,3.1000001,69.6,6.8,13.0,19.2,9.1,10.7699995
1923-05-16 00:00:00,61.3,13.1,0.0,4.1,42.5,13.5,20.0,26.6,13.7,7.9199996
1923-06-16 00:00:00,57.5,13.1,0.0,4.9,53.8,17.5,24.0,30.6,15.900001,7.87
1923-07-16 00:00:00,60.9,10.6,0.0,4.3,118.0,20.2,25.5,30.800001,22.300001,11.969999
1923-08-16 00:00:00,56.5,10.2,0.0,4.1,101.8,20.4,25.5,30.6,22.9,11.28
1923-09-16 00:00:00,62.4,10.1,0.0,2.8,96.5,14.1,19.1,24.2,15.8,12.349999
1923-10-16 00:00:00,53.4,10.900001,0.74,2.1000001,36.5,8.2,13.6,19.1,9.7,8.51
1923-11-16 00:00:00,48.7,10.400001,15.0199995,1.3000001,2.9,0.90000004,6.1,11.3,5.9,1.6999999
1923-12-16 00:00:00,41.3,10.5,26.189999,0.90000004,0.5,-4.9,0.4,5.7000003,3.8,0.19999999
1924-01-16 00:00:00,43.8,11.1,27.59,1.0,5.9,-6.4,-0.8,4.8,3.5,3.4299998
1924-02-15 00:00:00,57.600002,9.7,23.63,1.4,6.3,-4.0,0.90000004,5.8,3.7,3.78
1924-03-16 00:00:00,61.3,10.8,17.66,2.1000001,17.6,0.1,5.5,10.900001,5.1,5.2599998
1924-04-16 00:00:00,62.5,14.7,1.17,3.6000001,13.1,7.7000003,15.0,22.4,9.0,4.43
1924-05-16 00:00:00,61.3,13.2,0.0,4.0,48.0,12.0,18.6,25.2,12.0,8.0
1924-06-16 00:00:00,57.3,13.5,0.0,5.1,27.2,18.1,24.800001,31.6,15.400001,6.0099998
1924-07-16 00:00:00,64.9,9.5,0.0,4.2000003,72.0,20.5,25.2,30.0,21.6,9.349999
1924-08-16 00:00:00,55.8,11.0,0.0,4.2000003,95.1,20.4,25.9,31.4,22.5,10.62
1924-09-16 00:00:00,58.600002,11.3,0.0,2.9,94.3,14.1,19.7,25.4,16.4,12.7699995
1924-10-16 00:00:00,52.2,11.2,1.42,2.0,80.4,7.5,13.1,18.7,10.400001,11.179999
1924-11-16 00:00:00,35.8,12.1,16.83,1.4,17.7,0.2,6.2000003,12.3,6.0,5.7
1924-12-16 00:00:00,41.3,11.900001,27.59,0.90000004,3.5,-6.4,-0.4,5.6,3.7,2.54
1925-01-16 00:00:00,43.8,12.400001,29.369999,1.0,1.9,-8.8,-2.6000001,3.6000001,2.9,1.65
1925-02-15 00:00:00,54.3,12.8,24.43,1.4,1.9,-5.8,0.6,7.0,3.5,1.53
1925-03-16 00:00:00,61.3,13.1,15.259999,2.4,7.6,1.0,7.5,14.1,5.5,3.4399998
1925-04-16 00:00:00,62.5,13.400001,3.9499998,3.2,46.8,5.7000003,12.400001,19.1,7.9,8.9
1925-05-16 00:00:00,61.3,13.2,0.0,4.0,54.3,12.400001,19.0,25.6,13.0,8.88
1925-06-16 00:00:00,56.3,14.6,0.0,5.0,127.1,17.2,24.5,31.800001,17.2,11.969999
1925-07-16 00:00:00,58.9,11.3,0.0,4.5,117.5,20.4,26.0,31.7,22.5,12.059999
1925-08-16 00:00:00,57.0,10.0,0.0,3.8,252.90001,18.9,23.9,28.9,21.5,16.77
1925-09-16 00:00:00,56.3,11.6,0.0,3.0,51.0,14.400001,20.2,26.0,17.300001,9.65
1925-10-16 00:00:00,39.600002,13.6,1.01,2.3,10.6,7.9,14.7,21.5,11.400001,3.76
1925-11-16 00:00:00,43.600002,11.0,12.19,1.3000001,6.1,2.0,7.5,13.0,7.3,3.1499999
1925-12-16 00:00:00,41.3,12.6,27.32,1.0,2.0,-6.1,0.2,6.5,3.7,1.4
1926-01-16 00:00:00,43.8,12.3,28.25,1.0,5.5,-7.2000003,-1.0,5.2000003,3.3,2.62
1926-02-15 00:00:00,54.9,11.8,23.74,1.4,5.2000003,-5.0,0.90000004,6.8,3.8,3.53
1926-03-16 00:00:00,61.3,12.3,12.86,2.4,20.800001,1.9,8.0,14.2,5.9,5.72
1926-04-16 00:00:00,62.5,15.1,2.51,3.5,11.2,6.6,14.1,21.7,8.7,4.38
1926-05-16 00:00:00,61.3,13.5,0.0,4.1,49.7,13.1,19.800001,26.6,13.8,8.389999
1926-06-16 00:00:00,56.5,14.2,0.0,4.9,22.9,16.300001,23.4,30.5,15.400001,4.99
1926-07-16 00:00:00,59.600002,12.1,0.0,4.4,168.1,18.800001,24.800001,30.9,20.5,14.12
1926-08-16 00:00:00,54.7,11.1,0.0,4.1,207.40001,20.1,25.6,31.2,23.1,15.309999
1926-09-16 00:00:00,60.8,10.5,0.0,2.9,72.0,14.7,19.9,25.2,16.800001,11.42
1926-10-16 00:00:00,52.2,11.2,2.04,2.0,20.6,7.0,12.6,18.2,9.900001,6.3399997
1926-11-16 00:00:00,48.2,10.5,14.25,1.2,66.700005,1.2,6.4,11.7,7.0,10.5
1926-12-16 00:00:00,41.3,10.6,27.92,0.90000004,4.1,-6.8,-1.5,3.8,3.3,2.7
1927-01-16 00:00:00,43.8,9.1,27.67,0.90000004,14.400001,-6.5,-1.9,2.7,3.3,5.15
1927-02-15 00:00:00,59.3,9.2,22.91,1.2,16.2,-4.1,0.5,5.1,4.0,5.74
1927-03-16 00:00:00,61.3,11.3,14.99,2.1000001,39.7,1.1,6.7000003,12.400001,6.1,7.7999997
1927-04-16 00:00:00,62.5,11.900001,1.38,3.1000001,91.9,7.5,13.400001,19.4,9.5,11.98
1927-05-16 00:00:00,61.3,14.7,0.0,4.2000003,59.0,12.0,19.300001,26.7,12.0,8.99
1927-06-16 00:00:00,57.2,13.400001,0.0,5.0,57.100002,17.4,24.1,30.800001,15.7,8.19
1927-07-16 00:00:00,58.4,12.0,0.0,4.6,130.90001,20.300001,26.300001,32.3,23.1,12.559999
1927-08-16 00:00:00,54.5,10.7,0.0,4.1,106.8,19.9,25.2,30.6,22.300001,11.13
1927-09-16 00:00:00,56.100002,11.7,0.0,3.0,72.5,13.8,19.6,25.5,15.5,10.37
1927-10-16 00:00:00,44.0,12.8,1.42,2.3,45.600002,7.5,13.900001,20.300001,9.900001,8.9
1927-11-16 00:00:00,38.3,11.900001,12.44,1.5,18.1,1.9,7.8,13.8,6.2000003,5.2
1927-12-16 00:00:00,41.3,10.900001,26.68,0.90000004,6.5,-5.4,0.1,5.6,4.1,3.01
1928-01-16 00:00:00,43.8,10.5,28.09,0.90000004,5.2000003,-7.0,-1.7,3.6000001,3.6000001,2.86
1928-02-15 00:00:00,51.2,11.8,24.31,1.3000001,6.4,-4.7000003,1.2,7.1,4.4,2.87
1928-03-16 00:00:00,61.3,12.400001,13.12,2.3,23.1,1.8000001,8.0,14.2,6.3,5.85
1928-04-16 00:00:00,62.5,13.7,0.89,3.5,51.0,8.0,14.8,21.7,9.2,9.17
1928-05-16 00:00:00,61.3,15.900001,0.0,4.5,50.7,12.8,20.7,28.7,12.5,8.2699995
1928-06-16 00:00:00,54.8,14.6,0.0,5.0,70.700005,17.0,24.300001,31.6,17.4,9.15
1928-07-16 00:00:00,56.9,12.400001,0.0,4.7000003,126.700005,20.2,26.4,32.600002,22.6,12.36
1928-08-16 00:00:00,52.7,11.0,0.0,4.0,101.200005,18.9,24.4,29.9,22.4,10.83
1928-09-16 00:00:00,57.8,11.5,0.0,2.9,98.1,14.1,19.800001,25.6,17.300001,12.83
1928-10-16 00:00:00,43.2,12.900001,2.04,2.2,44.8,7.0,13.400001,19.9,10.1,8.7699995
1928-11-16 00:00:00,45.8,11.1,16.06,1.3000001,27.6,0.5,6.0,11.6,6.3,6.92
1928-12-16 00:00:00,41.3,9.400001,27.14,0.7,8.5,-5.9,-1.2,3.5,4.2000003,3.3899999
1929-01-16 00:00:00,43.8,9.7,28.4,0.8,9.7,-7.4,-2.5,2.4,3.6000001,3.8799999
1929-02-15 00:00:00,53.600002,11.7,24.01,1.4,7.0,-5.3,0.6,6.5,3.8,3.59
1929-03-16 00:00:00,61.3,12.8,12.86,2.5,18.5,1.9,8.3,14.7,5.7000003,4.2799997
1929-04-16 00:00:00,62.5,13.5,0.57,3.6000001,33.600002,8.400001,15.1,21.9,8.900001,6.92
1929-05-16 00:00:00,61.3,13.400001,0.0,4.2000003,43.9,13.3,20.0,26.7,12.900001,7.19
1929-06-16 00:00:00,57.9,13.6,0.0,5.0,52.100002,17.9,24.7,31.5,16.5,7.6099997
1929-07-16 00:00:00,60.100002,10.3,0.0,4.4,96.6,20.7,25.800001,31.0,22.7,9.9
1929-08-16 00:00:00,55.5,10.8,0.0,4.1,80.700005,19.800001,25.2,30.6,22.0,8.96
1929-09-16 00:00:00,59.9,10.900001,0.0,2.8,70.0,13.400001,18.800001,24.300001,15.7,9.54
1929-10-16 00:00:00,53.600002,11.0,1.31,2.1000001,40.2,7.6,13.1,18.6,9.400001,7.44
1929-11-16 00:00:00,35.7,12.2,18.359999,1.4,17.4,-0.4,5.7000003,11.8,5.3,4.47
1929-12-16 00:00:00,41.3,8.6,28.09,0.7,6.8,-7.0,-2.7,1.6,3.7,3.07
1930-01-16 00:00:00,43.8,11.0,30.029999,0.8,4.8,-10.0,-4.5,1.0,2.7,2.59
1930-02-15 00:00:00,54.7,10.6,21.91,1.2,11.900001,-3.1000001,2.2,7.5,5.3,4.81
1930-03-16 00:00:00,61.3,12.1,11.29,2.3,18.6,2.5,8.5,14.6,6.9,5.08
1930-04-16 00:00:00,62.5,10.8,1.0699999,3.0,49.0,7.8,13.2,18.6,9.8,9.04
1930-05-16 00:00:00,61.3,14.2,0.0,4.1,45.5,12.3,19.4,26.5,13.5,7.8199997
1930-06-16 00:00:00,60.100002,12.7,0.0,4.8,52.8,17.1,23.4,29.800001,15.6,7.79
1930-07-16 00:00:00,57.5,11.900001,0.0,4.7000003,119.700005,21.0,26.9,32.9,23.4,12.0
1930-08-16 00:00:00,57.2,10.3,0.0,3.8,104.4,19.1,24.2,29.4,23.4,11.04
1930-09-16 00:00:00,59.0,11.3,0.0,2.8,62.5,12.8,18.4,24.1,14.8,9.03
1930-10-16 00:00:00,50.5,11.5,1.31,2.0,54.3,7.6,13.3,19.1,11.1,9.95
1930-11-16 00:00:00,40.0,11.3,18.619999,1.2,15.2,-0.5,5.2000003,10.900001,5.9,3.8999999
1930-12-16 00:00:00,41.3,10.6,26.58,0.8,6.8,-5.3,0.0,5.3,4.4,3.1699998
1931-01-16 00:00:00,43.8,10.0,28.55,0.8,13.400001,-7.6,-2.6000001,2.4,3.4,4.8599997
1931-02-15 00:00:00,59.5,9.8,24.519999,1.1,15.0,-5.9,-1.0,3.9,3.8,5.4
1931-03-16 00:00:00,61.3,13.1,11.29,2.5,21.1,2.5,9.0,15.6,6.1,4.7599998
1931-04-16 00:00:00,62.5,12.3,1.7199999,3.2,31.2,7.2000003,13.3,19.5,8.900001,6.93
1931-05-16 00:00:00,61.3,12.8,0.0,3.9,74.0,12.5,18.9,25.300001,13.3,10.429999
1931-06-16 00:00:00,58.8,13.0,0.0,4.7000003,110.9,17.6,24.1,30.6,17.6,11.38
1931-07-16 00:00:00,62.3,10.2,0.0,4.1,126.9,18.9,24.0,29.1,21.6,12.389999
1931-08-16 00:00:00,59.9,9.2,0.0,3.9,121.200005,20.6,25.2,29.800001,23.2,12.009999
1931-09-16 00:00:00,61.600002,11.0,0.0,2.7,35.4,13.8,19.300001,24.800001,16.800001,7.6
1931-10-16 00:00:00,42.600002,13.2,2.31,2.2,19.4,6.8,13.400001,20.0,9.900001,6.2799997
1931-11-16 00:00:00,45.0,11.0,15.28,1.2,33.4,0.8,6.3,11.8,7.1,7.3399997
1931-12-16 00:00:00,41.3,9.2,26.869999,0.7,4.2000003,-5.6,-1.0,3.6000001,4.5,2.74
1932-01-16 00:00:00,43.8,12.2,27.32,1.0,3.4,-6.1,0.0,6.1,3.8,2.55
1932-02-15 00:00:00,57.600002,10.7,25.22,1.3000001,5.1,-5.7000003,-0.3,5.1,3.5,3.35
1932-03-16 00:00:00,61.3,14.0,14.19,2.6000001,7.4,1.4,8.400001,15.400001,5.0,2.46
1932-04-16 00:00:00,62.5,14.900001,1.7199999,3.5,10.0,7.2000003,14.6,22.1,8.8,3.9499998
1932-05-16 00:00:00,61.3,14.0,0.0,4.2000003,71.3,12.8,19.800001,26.800001,13.0,10.05
1932-06-16 00:00:00,59.3,13.400001,0.0,4.8,38.4,17.9,24.6,31.300001,17.6,7.02
1932-07-16 00:00:00,59.600002,11.5,0.0,4.7000003,110.5,21.7,27.4,33.2,23.6,11.34
1932-08-16 00:00:00,56.0,10.0,0.0,4.0,155.6,20.2,25.2,30.2,23.300001,13.49
1932-09-16 00:00:00,62.600002,9.8,0.0,2.7,117.4,14.7,19.6,24.5,17.300001,13.49
1932-10-16 00:00:00,43.600002,13.2,1.78,2.3,6.8,7.2000003,13.8,20.4,9.400001,1.73
1932-11-16 00:00:00,30.800001,12.5,15.799999,1.5,6.7000003,0.6,6.8,13.1,6.0,3.29
1932-12-16 00:00:00,41.3,11.3,27.32,0.90000004,7.7000003,-6.1,-0.4,5.3,3.8,3.58
1933-01-16 00:00:00,43.8,11.6,30.08,0.90000004,2.9,-10.1,-4.3,1.5,2.6000001,2.25
1933-02-15 00:00:00,54.3,12.7,23.56,1.5,1.1,-4.8,1.6,8.0,3.9,1.09
1933-03-16 00:00:00,61.4,12.400001,17.13,2.3,23.2,0.3,6.5,12.7,4.9,5.98
1933-04-16 00:00:00,62.600002,12.8,1.9699999,3.1000001,46.3,7.0,13.400001,19.800001,9.3,8.46
1933-05-16 00:00:00,61.3,14.0,0.0,4.2000003,54.9,12.6,19.6,26.6,12.2,7.79
1933-06-16 00:00:00,58.600002,13.400001,0.0,4.8,114.8,17.4,24.1,30.800001,17.300001,11.65
1933-07-16 00:00:00,60.5,10.400001,0.0,4.4,139.3,21.0,26.2,31.4,23.1,12.599999
1933-08-16 00:00:00,52.9,11.400001,0.0,4.2000003,114.5,19.9,25.6,31.300001,23.4,11.62
1933-09-16 00:00:00,56.0,11.6,0.0,3.0,57.8,14.7,20.5,26.300001,17.2,10.15
1933-10-16 00:00:00,60.3,10.1,1.78,1.8000001,45.100002,7.2000003,12.2,17.300001,10.2,9.13
1933-11-16 00:00:00,35.9,12.3,16.58,1.4,15.8,0.3,6.4,12.6,6.3,4.94
1933-12-16 00:00:00,41.2,10.6,25.779999,0.8,5.8,-4.5,0.8,6.1,4.9,2.95
1934-01-16 00:00:00,43.8,11.1,29.429998,0.90000004,10.3,-8.900001,-3.3,2.3,2.6000001,4.2999997
1934-02-15 00:00:00,53.4,11.400001,22.81,1.4,9.3,-4.0,1.7,7.4,4.2000003,4.18
1934-03-16 00:00:00,61.3,13.1,16.59,2.3,28.9,0.5,7.0,13.6,5.3,6.66
1934-04-16 00:00:00,62.600002,12.8,4.13,3.0,35.3,5.6,12.0,18.4,8.400001,7.5299997
1934-05-16 00:00:00,61.3,15.0,0.0,4.2000003,70.1,12.5,20.0,27.5,13.400001,9.83
1934-06-16 00:00:00,56.2,14.400001,0.0,5.0,45.100002,16.800001,24.0,31.2,15.8,7.46
1934-07-16 00:00:00,59.600002,11.1,0.0,4.7000003,91.5,21.9,27.4,33.0,23.800001,10.53
1934-08-16 00:00:00,54.4,10.6,0.0,4.0,91.5,19.4,24.7,30.0,22.9,10.58
1934-09-16 00:00:00,62.8,9.900001,0.0,2.7,106.0,14.900001,19.800001,24.800001,17.5,13.61
1934-10-16 00:00:00,55.600002,10.7,3.06,1.8000001,59.2,6.3,11.6,17.0,10.0,9.88
1934-11-16 00:00:00,41.5,11.1,19.609999,1.2,17.6,-0.90000004,4.7000003,10.3,5.5,5.22
1934-12-16 00:00:00,41.3,9.8,25.47,0.8,18.4,-4.2000003,0.7,5.6,4.8,5.5499997
1935-01-16 00:00:00,43.8,10.0,28.17,0.90000004,9.900001,-7.1,-2.1000001,2.9,3.4,4.41
1935-02-15 00:00:00,57.600002,10.6,21.6,1.4,5.0,-2.8,2.5,7.8,4.6,2.6
1935-03-16 00:00:00,61.3,14.400001,11.55,2.6000001,28.7,2.4,9.6,16.800001,6.1,6.18
1935-04-16 00:00:00,62.600002,13.2,3.28,3.2,28.6,6.1,12.7,19.300001,8.5,6.79
1935-05-16 00:00:00,61.3,15.7,0.0,4.4,30.9,11.400001,19.2,27.1,11.0,6.72
1935-06-16 00:00:00,54.0,15.0,0.0,5.3,36.100002,17.1,24.6,32.100002,15.2,6.7999997
1935-07-16 00:00:00,60.600002,10.6,0.0,4.4,227.2,20.7,26.0,31.300001,22.800001,15.99
1935-08-16 00:00:00,55.0,10.1,0.0,4.0,180.8,20.4,25.4,30.5,23.6,14.259999
1935-09-16 00:00:00,56.5,11.2,0.0,3.0,72.4,14.3,19.9,25.5,16.300001,11.219999
1935-10-16 00:00:00,47.600002,12.1,0.06,2.3,49.0,9.5,15.5,21.6,11.7,9.61
1935-11-16 00:00:00,61.2,8.5,12.44,1.1,48.100002,1.9,6.1,10.400001,6.7000003,9.16
1935-12-16 00:00:00,41.3,9.900001,29.429998,0.7,4.2000003,-8.900001,-3.9,1.1,3.0,1.87
1936-01-16 00:00:00,43.7,12.1,29.83,0.90000004,3.5,-9.6,-3.5,2.6000001,2.7,2.34
1936-02-15 00:00:00,54.100002,11.0,24.5,1.3000001,5.9,-4.9,0.6,6.1,3.9,3.21
1936-03-16 00:00:00,61.4,11.8,21.02,2.1000001,5.8,-1.2,4.7000003,10.6,4.4,2.4199998
1936-04-16 00:00:00,62.600002,12.6,2.24,3.3,44.3,6.8,13.1,19.4,8.0,8.71
1936-05-16 00:00:00,61.3,14.3,0.0,4.1,41.5,11.400001,18.5,25.7,11.400001,7.75
1936-06-16 00:00:00,58.8,13.2,0.0,4.9,63.2,17.800001,24.4,31.0,16.800001,8.639999
1936-07-16 00:00:00,58.8,11.900001,0.0,4.7000003,68.700005,20.6,26.5,32.5,21.7,9.23
1936-08-16 00:00:00,56.600002,10.6,0.0,4.0,98.200005,19.5,24.800001,30.1,22.300001,10.929999
1936-09-16 00:00:00,49.7,12.6,0.0,3.3,66.4,14.1,20.4,26.7,15.400001,10.74
1936-10-16 00:00:00,32.5,14.7,0.74,2.7,9.8,8.2,15.5,22.9,9.3,2.87
1936-11-16 00:00:00,30.7,12.6,15.799999,1.6,3.4,0.6,6.9,13.2,5.2000003,1.3299999
1936-12-16 00:00:00,41.3,11.5,28.09,0.90000004,9.400001,-7.0,-1.2,4.6,3.3,3.78
1937-01-16 00:00:00,43.8,11.2,28.4,1.0,2.8,-7.4,-1.8000001,3.8,2.9,1.86
1937-02-15 00:00:00,53.2,11.8,22.119999,1.5,11.900001,-3.3,2.6000001,8.5,4.2000003,4.7
1937-03-16 00:00:00,61.3,13.7,12.86,2.7,6.9,1.9,8.7,15.6,4.8,2.54
1937-04-16 00:00:00,62.5,12.3,1.17,3.4,31.5,7.7000003,13.8,20.0,8.1,7.1499996
1937-05-16 00:00:00,61.3,15.1,0.0,4.4,57.9,12.400001,19.9,27.5,11.900001,9.03
1937-06-16 00:00:00,64.4,11.5,0.0,4.4,99.8,17.4,23.1,28.9,17.300001,10.88
1937-07-16 00:00:00,62.600002,10.5,0.0,4.2000003,152.1,19.800001,25.0,30.300001,22.9,13.349999
1937-08-16 00:00:00,60.2,8.900001,0.0,3.8,214.3,21.300001,25.7,30.2,24.800001,15.53
1937-09-16 00:00:00,67.700005,9.2,0.0,2.6000001,100.0,14.5,19.1,23.7,16.9,12.95
1937-10-16 00:00:00,50.100002,11.7,0.91999996,2.1000001,34.9,8.0,13.8,19.7,10.6,7.8199997
1937-11-16 00:00:00,44.0,10.900001,19.859999,1.2,22.4,-1.0,4.5,10.0,5.4,6.41
1937-12-16 00:00:00,41.3,12.400001,26.68,1.0,0.6,-5.4,0.8,7.0,3.6000001,0.41
1938-01-16 00:00:00,43.8,11.0,29.24,0.90000004,5.4,-8.6,-3.1000001,2.4,2.8,3.1699998
1938-02-15 00:00:00,51.8,13.5,24.01,1.6,1.9,-5.3,1.5,8.3,3.5,1.4
1938-03-16 00:00:00,61.4,11.5,12.86,2.3,32.4,1.9,7.6,13.400001,5.5,6.8199997
1938-04-16 00:00:00,62.600002,14.3,0.26999998,3.7,33.5,8.900001,16.0,23.2,9.1,7.1
1938-05-16 00:00:00,61.3,14.8,0.0,4.4,71.1,13.2,20.6,28.0,12.2,9.88
1938-06-16 00:00:00,64.700005,11.5,0.0,4.5,116.5,17.6,23.300001,29.1,16.6,11.67
1938-07-16 00:00:00,63.100002,11.5,0.0,4.5,136.8,21.0,26.7,32.5,23.2,12.889999
1938-08-16 00:00:00,55.600002,11.3,0.0,4.3,93.5,20.800001,26.4,32.100002,22.800001,10.42
1938-09-16 00:00:00,71.200005,8.7,0.0,2.6000001,146.6,14.5,18.800001,23.2,15.7,15.41
1938-10-16 00:00:00,55.4,10.7,0.06,2.0,94.4,9.5,14.8,20.2,11.900001,12.62
1938-11-16 00:00:00,40.2,11.5,13.469999,1.4,5.1,1.5,7.2000003,13.0,6.4,2.6499999
1938-12-16 00:00:00,41.3,10.8,26.189999,0.90000004,8.1,-4.9,0.5,5.9,3.9,3.52
1939-01-16 00:00:00,43.7,12.6,28.25,1.1,0.90000004,-7.2000003,-0.90000004,5.4,3.2,0.61
1939-02-15 00:00:00,60.8,10.7,21.18,1.4,10.400001,-2.4,3.0,8.400001,4.8,4.13
1939-03-16 00:00:00,61.3,11.7,11.55,2.3,11.6,2.4,8.2,14.1,6.1,4.23
1939-04-16 00:00:00,62.600002,12.3,2.1,3.3,32.5,6.9,13.0,19.2,8.0,7.17
1939-05-16 00:00:00,61.3,15.1,0.0,4.4,47.600002,12.7,20.2,27.800001,11.8,7.95
1939-06-16 00:00:00,55.7,14.7,0.0,5.2000003,21.0,17.1,24.4,31.800001,15.3,5.15
1939-07-16 00:00:00,63.100002,10.3,0.0,4.3,178.0,21.2,26.300001,31.5,24.0,14.179999
1939-08-16 00:00:00,53.600002,12.2,0.0,4.4,107.4,20.5,26.6,32.7,23.1,10.2699995
1939-09-16 00:00:00,53.7,12.3,0.0,3.0,84.3,13.6,19.7,25.9,16.2,12.11
1939-10-16 00:00:00,42.2,13.2,1.11,2.3,44.2,7.8,14.400001,21.0,10.8,9.19
1939-11-16 00:00:00,40.9,11.400001,19.369999,1.2,22.6,-0.8,4.9,10.6,5.9,6.46
1939-12-16 00:00:00,41.2,13.6,28.25,0.90000004,0.5,-7.2000003,-0.4,6.4,3.7,0.19999999
1940-01-16 00:00:00,43.7,11.0,27.41,1.0,4.3,-6.2000003,-0.7,4.8,3.3,2.5
1940-02-15 00:00:00,57.8,10.3,22.8,1.4,14.8,-3.2,2.0,7.2000003,4.2000003,5.37
1940-03-16 00:00:00,61.4,12.3,12.33,2.4,21.300001,2.1000001,8.2,14.400001,5.9,5.66
1940-04-16 00:00:00,62.5,15.2,2.6599998,3.7,15.8,6.5,14.1,21.7,7.2000003,4.61
1940-05-16 00:00:00,61.3,14.5,0.0,4.4,51.8,12.6,19.800001,27.1,11.6,8.0199995
1940-06-16 00:00:00,55.2,15.2,0.0,5.2000003,64.5,17.2,24.800001,32.4,15.6,8.73
1940-07-16 00:00:00,61.5,11.0,0.0,4.4,124.3,20.4,25.9,31.4,22.7,12.21
1940-08-16 00:00:00,59.8,8.6,0.0,3.4,192.0,18.5,22.800001,27.1,22.5,14.839999
1940-09-16 00:00:00,66.5,9.1,0.0,2.6000001,120.0,14.7,19.2,23.800001,17.300001,14.09
1940-10-16 00:00:00,38.9,13.8,1.01,2.3,18.2,7.9,14.8,21.7,11.2,5.43
1940-11-16 00:00:00,42.100002,11.3,15.799999,1.3000001,43.100002,0.6,6.2000003,11.900001,6.5,8.22
1940-12-16 00:00:00,41.2,12.8,25.57,1.0,0.8,-4.3,2.1000001,8.5,4.5,0.79999995
1941-01-16 00:00:00,43.7,13.400001,28.25,1.1,0.7,-7.2000003,-0.5,6.2000003,3.3,0.65
1941-02-15 00:00:00,51.8,12.6,23.289999,1.5,8.6,-4.5,1.8000001,8.1,4.0,4.18
1941-03-16 00:00:00,61.3,14.900001,13.92,2.7,14.3,1.5,8.900001,16.4,5.5,4.7599998
1941-04-16 00:00:00,62.5,15.0,1.38,3.7,14.3,7.5,15.0,22.5,7.9,4.94
1941-05-16 00:00:00,61.3,15.7,0.0,4.4,38.8,12.2,20.0,27.9,11.6,7.2799997
1941-06-16 00:00:00,53.4,16.0,0.0,5.4,25.7,17.5,25.5,33.5,16.300001,5.62
1941-07-16 00:00:00,57.7,12.5,0.0,4.6,116.700005,20.1,26.300001,32.600002,22.7,11.719999
1941-08-16 00:00:00,53.8,12.5,0.0,4.3,90.3,19.5,25.7,32.0,22.1,10.5
1941-09-16 00:00:00,54.4,12.1,0.0,3.0,64.8,13.6,19.6,25.7,16.0,10.7
1941-10-16 00:00:00,37.4,14.1,1.11,2.4,22.300001,7.8,14.8,21.9,10.400001,6.04
1941-11-16 00:00:00,33.7,12.5,16.32,1.3000001,28.5,0.4,6.6,12.900001,6.7000003,7.19
1941-12-16 00:00:00,41.2,12.6,26.48,0.90000004,5.8,-5.2000003,1.1,7.4,4.5,2.69
1942-01-16 00:00:00,43.8,13.7,28.63,1.2,1.0,-7.7000003,-0.8,6.1,2.9,0.71999997
1942-02-15 00:00:00,56.600002,12.0,24.269999,1.5,4.6,-5.6,0.4,6.4,3.2,2.69
1942-03-16 00:00:00,61.4,12.3,6.93,2.6000001,27.5,4.3,10.400001,16.6,6.8,6.2999997
1942-04-16 00:00:00,62.600002,14.5,1.5999999,3.6000001,29.6,7.3,14.5,21.800001,8.2,7.1099997
